query_id,semantic_similarity,recency_days,engagement_score,term_overlap,time_of_day_match,relevance
91,0.8152,45.06,11.98,0.4867,0.165,0.6144
78,0.5948,31.05,27.01,0.7208,0.7946,0.5864
15,0.4268,54.05,10.16,0.4129,0.3385,0.4517
32,0.4849,58.81,20.64,0.1786,0.4249,0.4204
106,0.4252,16.71,15.07,0.2615,0.6372,0.4105
159,0.7636,1.97,13.84,0.2845,0.9023,0.612
27,0.3811,15.23,28.43,0.5498,0.3314,0.4525
109,0.6556,28.46,25.38,0.0646,0.7801,0.5103
5,0.6361,16.41,33.51,0.142,0.65,0.5792
26,0.7656,87.36,67.6,0.3484,0.6122,0.6155
11,0.848,29.81,28.96,0.4222,0.399,0.6822
36,0.8529,23.4,10.26,0.3138,0.7482,0.6733
160,0.4979,27.65,24.21,0.1244,0.1756,0.4227
196,0.7864,107.63,2.67,0.0418,0.7561,0.4075
71,0.5511,147.41,23.97,0.0619,0.6859,0.3959
118,0.6493,60.4,2.29,0.2606,0.6821,0.513
154,0.7887,12.04,33.5,0.1198,0.7196,0.5954
199,0.4574,49.42,23.21,0.1517,0.4153,0.2956
72,0.3778,26.78,37.47,0.4111,0.3851,0.4295
179,0.5239,71.25,22.28,0.3503,0.765,0.4543
138,0.7899,2.62,11.58,0.1784,0.3883,0.5346
42,0.8068,0.56,42.11,0.3135,0.6682,0.7122
9,0.5078,11.3,13.59,0.0866,0.7556,0.5335
73,0.7961,0.04,44.76,0.6899,0.3272,0.7388
131,1.0,45.47,6.71,0.0766,0.35,0.6953
47,0.7674,5.56,13.71,0.0666,0.5797,0.5081
101,1.0,9.66,23.72,0.3478,0.7072,0.7639
127,0.6614,41.14,45.94,0.2332,0.3616,0.5753
81,0.6816,4.7,25.61,0.3409,0.506,0.5616
5,0.4449,59.01,14.89,0.3354,0.1648,0.38
32,0.8565,7.73,11.94,0.4362,0.5478,0.6505
93,0.6045,21.99,10.82,0.4844,0.7009,0.6654
0,1.0,6.13,36.7,0.5234,0.4268,0.7541
3,0.6419,0.96,34.06,0.1228,0.3959,0.587
87,0.4574,16.29,28.06,0.11,0.3419,0.5031
23,0.6386,20.49,26.81,0.617,0.8422,0.6133
0,0.6793,1.97,26.67,0.2146,0.2614,0.6057
62,0.6672,7.83,19.94,0.1434,0.6793,0.5987
45,0.4487,66.89,23.04,0.1748,0.4258,0.4934
129,0.6118,61.98,44.09,0.4147,0.5896,0.593
11,0.7015,1.21,0.98,0.2531,0.4273,0.5988
53,0.814,44.61,3.61,0.3988,0.5254,0.6389
129,0.5561,3.19,7.17,0.4735,0.5192,0.5517
12,0.9783,1.27,39.6,0.2493,0.848,0.7706
170,0.9703,56.42,2.0,0.2761,0.8036,0.6777
58,1.0,13.69,7.91,0.1938,0.8902,0.6999
154,0.7231,9.99,53.41,0.1301,0.6948,0.6605
166,0.4274,11.54,13.65,0.21,0.3611,0.4686
161,0.3189,11.13,3.57,0.1858,0.408,0.4262
128,0.8686,32.55,24.45,0.4017,0.0967,0.6776
133,0.6032,20.44,15.1,0.0953,0.3035,0.519
76,0.8179,43.21,50.39,0.5606,0.7604,0.7156
80,0.8285,14.61,12.28,0.1031,0.6444,0.5949
185,0.5851,21.12,4.45,0.3522,0.2913,0.5528
198,0.6302,69.9,16.78,0.0493,0.2179,0.4765
135,0.5463,29.39,13.89,0.0774,0.5369,0.4511
177,0.3674,11.34,62.5,0.02,0.5869,0.4695
198,0.2127,1.35,45.82,0.132,0.3895,0.3772
99,0.6559,9.6,10.41,0.2,0.7805,0.5929
175,0.6056,55.9,18.76,0.4523,0.5026,0.5545
118,1.0,1.27,5.22,0.0611,0.8116,0.6814
98,0.308,17.44,5.6,0.0533,0.4879,0.3553
88,0.9601,73.02,40.92,0.1911,0.483,0.6668
65,0.7747,36.93,12.23,0.18,0.5491,0.4933
136,0.4125,25.48,43.11,0.2582,0.6307,0.4753
77,0.8733,45.78,3.73,0.0814,0.3819,0.5954
173,0.7017,15.7,14.95,0.2147,0.3013,0.5618
123,0.5369,1.63,4.96,0.284,0.6808,0.5388
132,1.0,85.4,35.24,0.2094,0.6671,0.6252
139,0.4538,6.42,9.14,0.2538,0.0966,0.527
31,0.9062,5.71,17.42,0.2917,0.5534,0.7847
153,0.8425,61.02,12.28,0.3807,0.4191,0.5826
74,0.4445,13.77,47.27,0.4723,0.18,0.4741
5,0.6042,2.93,5.0,0.303,0.5687,0.5091
113,0.615,0.04,51.66,0.0794,0.423,0.5882
150,0.9551,18.51,10.84,0.1822,0.3188,0.67
58,0.7103,82.38,13.82,0.0722,0.7506,0.4502
162,0.3824,12.79,60.61,0.3507,0.1403,0.5202
11,0.5017,40.18,25.03,0.3113,0.443,0.4566
3,0.8553,28.92,40.53,0.2527,0.3856,0.6731
180,0.8123,7.45,39.61,0.5755,0.1376,0.704
103,0.5678,100.56,36.86,0.1231,0.6466,0.3941
109,0.6935,12.83,16.85,0.1316,0.8205,0.5704
26,0.3918,23.37,31.13,0.2702,0.2839,0.5702
142,0.4091,106.04,9.84,0.4004,0.2931,0.2662
6,0.8161,5.77,11.74,0.3651,0.8758,0.7132
106,0.5075,1.55,31.24,0.2704,0.7472,0.5791
62,0.4398,31.91,28.02,0.2455,0.6951,0.5676
164,0.5722,2.05,10.55,0.3203,0.6693,0.672
98,0.3434,18.46,33.43,0.0592,0.2401,0.442
162,0.4161,19.2,6.17,0.4367,0.3604,0.515
153,0.4543,1.98,28.12,0.5667,0.4047,0.4709
103,0.5626,7.5,2.86,0.2036,0.2511,0.4572
24,0.8914,26.26,34.64,0.5405,0.6684,0.6359
82,0.5898,8.0,10.19,0.1144,0.4436,0.4477
192,0.7607,23.89,4.79,0.0566,0.3106,0.5602
183,0.3598,0.51,11.07,0.4085,0.3288,0.4115
165,0.8977,7.52,12.81,0.2984,0.0973,0.5865
151,0.6304,8.09,9.18,0.1302,0.205,0.507
180,0.4029,75.79,7.86,0.1862,0.4093,0.4059
88,0.5409,60.46,1.78,0.4674,0.2554,0.4635
120,0.7888,102.17,17.73,0.2177,0.5317,0.5281
179,0.8296,46.09,18.12,0.2232,0.1898,0.6221
45,0.479,13.46,19.59,0.119,0.5959,0.497
82,0.6668,15.11,61.83,0.4847,0.4113,0.6304
51,0.6921,37.58,20.99,0.3739,0.1377,0.5469
51,0.6778,1.76,35.11,0.1893,0.2545,0.5691
44,0.903,15.24,34.84,0.2471,0.5665,0.7556
66,0.5864,1.8,38.8,0.4422,0.6002,0.6252
137,0.7908,45.48,3.48,0.2455,0.471,0.522
147,0.645,22.87,28.89,0.3275,0.8794,0.6764
135,0.541,44.88,39.41,0.1071,0.27,0.446
18,0.8032,21.37,0.8,0.2024,0.7013,0.5816
106,0.8808,14.61,17.92,0.4345,0.4152,0.7137
1,0.7794,14.09,24.2,0.3259,0.5824,0.6521
23,0.3943,21.19,49.85,0.1386,0.5877,0.429
26,0.7049,2.21,49.81,0.4163,0.1958,0.6824
36,0.7172,67.76,13.38,0.4455,0.4275,0.6352
2,0.6296,32.81,46.84,0.4264,0.8389,0.5831
31,0.3581,51.31,22.47,0.0519,0.3815,0.3715
15,0.8488,102.07,11.75,0.3552,0.685,0.5744
138,0.714,70.82,28.33,0.323,0.6676,0.5357
173,0.7565,7.53,34.6,0.4908,0.504,0.6599
63,0.4795,35.47,19.2,0.345,0.2607,0.5038
175,0.9174,18.03,0.61,0.232,0.9435,0.6601
31,0.9243,7.8,22.12,0.2347,0.7012,0.6757
102,0.465,10.18,15.08,0.1435,0.191,0.4024
64,0.9385,117.5,2.67,0.5839,0.5653,0.551
142,0.5744,23.72,8.3,0.2321,0.1318,0.498
52,0.7256,11.53,30.17,0.2737,0.8661,0.6302
16,0.4754,5.32,49.13,0.3016,0.5175,0.5085
2,0.6327,40.0,14.03,0.562,0.7724,0.6268
143,0.4454,4.81,12.96,0.1234,0.4299,0.4588
5,0.7049,18.52,21.67,0.4445,0.6999,0.6927
119,0.4717,33.35,12.34,0.3125,0.6134,0.5059
53,0.4272,51.8,4.74,0.2411,0.4519,0.4106
114,0.8518,101.52,34.85,0.2109,0.4445,0.5731
113,0.9933,36.25,63.39,0.0336,0.8217,0.725
57,0.7641,8.18,26.89,0.1268,0.555,0.5333
158,0.8944,49.0,23.15,0.6845,0.5329,0.7656
114,0.5634,21.7,8.43,0.2274,0.49,0.476
142,0.9275,31.45,56.99,0.2636,0.682,0.6846
91,0.3155,26.26,46.75,0.3395,0.2065,0.4584
87,0.5464,13.11,46.01,0.153,0.2887,0.4991
55,0.9153,2.14,13.94,0.3532,0.211,0.783
98,0.7314,34.34,55.37,0.2427,0.62,0.7199
150,0.7637,0.53,17.1,0.261,0.6297,0.5723
182,0.6037,8.33,12.27,0.2663,0.7383,0.6265
26,0.8028,6.74,9.16,0.5587,0.549,0.7553
114,0.941,78.95,28.73,0.0509,0.6463,0.6037
134,0.7146,3.42,4.76,0.1636,0.6407,0.5741
144,0.8691,2.76,21.56,0.3277,0.456,0.6697
71,0.7441,32.17,16.07,0.3847,0.7239,0.6398
129,0.8798,79.56,8.05,0.337,0.1511,0.6218
173,0.9641,25.64,3.51,0.2516,0.4612,0.6741
30,0.9295,57.52,13.9,0.2424,0.8255,0.579
74,0.5889,23.79,21.31,0.1345,0.212,0.5279
155,0.7666,14.92,23.32,0.293,0.2497,0.7
161,0.6878,10.88,36.64,0.0888,0.5482,0.5247
3,1.0,65.14,3.68,0.4873,0.7854,0.7682
182,0.4312,0.08,43.04,0.2007,0.431,0.5365
33,0.6172,51.63,52.15,0.2425,0.9346,0.5941
4,0.5336,24.79,15.74,0.1428,0.1762,0.4969
33,0.7919,3.91,10.62,0.4977,0.3033,0.6155
94,0.9222,8.87,38.48,0.2144,0.3048,0.7498
14,0.8726,6.57,10.81,0.0569,0.5137,0.6605
85,0.3699,78.01,34.56,0.4773,0.3543,0.4513
150,0.4355,20.67,15.25,0.4783,0.216,0.4609
17,0.4834,60.48,29.96,0.0964,0.6665,0.4405
44,0.3217,39.18,30.1,0.3211,0.2871,0.4373
96,0.4815,36.29,10.13,0.451,0.6085,0.5333
99,0.4327,39.16,30.59,0.1645,0.7572,0.3999
197,0.9458,33.13,31.99,0.2007,0.1354,0.6545
144,0.4956,5.04,24.84,0.2699,0.387,0.5246
38,1.0,0.75,11.04,0.3755,0.7252,0.723
107,0.4358,21.39,11.55,0.0973,0.3092,0.3799
174,0.8187,9.83,10.88,0.3803,0.6502,0.5927
2,0.917,6.76,12.22,0.1476,0.8784,0.6391
108,0.6629,0.16,23.34,0.1806,0.2115,0.5643
10,0.8776,4.77,12.59,0.168,0.4913,0.6081
73,0.5432,17.5,10.43,0.269,0.558,0.5271
105,0.8704,34.07,31.99,0.1688,0.6225,0.6821
129,0.5675,69.42,23.77,0.0817,0.7828,0.4617
3,0.7959,2.09,4.58,0.0947,0.3231,0.5898
93,0.5631,25.7,13.31,0.1806,0.2543,0.506
141,0.53,12.34,53.56,0.3257,0.1795,0.5947
186,0.7852,10.43,16.07,0.152,0.8927,0.7084
111,0.6921,17.98,21.81,0.5293,0.7691,0.5683
6,0.3645,46.67,5.43,0.5782,0.165,0.4543
147,0.6901,20.69,35.05,0.2611,0.7828,0.6462
39,0.3844,126.01,19.74,0.1927,0.5126,0.3704
109,0.8925,0.38,37.73,0.2401,0.3081,0.7154
106,0.6567,3.3,18.44,0.0893,0.8094,0.6292
37,0.4255,165.58,0.87,0.3145,0.5476,0.3266
27,0.7731,22.74,23.76,0.5198,0.9033,0.6676
50,0.4852,16.2,10.36,0.2467,0.1557,0.3904
151,0.7501,24.26,3.04,0.1725,0.5626,0.5533
8,0.6768,26.03,60.93,0.2774,0.3469,0.5597
12,0.7447,45.9,23.79,0.3532,0.4391,0.5672
66,0.6955,7.51,19.02,0.4555,0.677,0.7473
100,0.3397,2.6,26.35,0.4748,0.3871,0.4094
22,0.6202,27.45,36.09,0.4391,0.7872,0.6022
124,0.8729,184.12,32.25,0.3937,0.6472,0.5843
145,0.7922,18.93,26.21,0.0574,0.3036,0.5322
67,0.3043,47.12,0.29,0.248,0.196,0.3324
142,0.7515,19.44,13.14,0.3216,0.0764,0.5791
107,0.8925,26.13,71.69,0.5642,0.1083,0.8008
66,0.747,53.37,45.29,0.6247,0.7268,0.64
198,0.5445,1.13,9.81,0.3393,0.4248,0.5591
139,0.8745,104.62,6.55,0.2483,0.0977,0.5202
193,0.406,27.31,4.56,0.1519,0.3419,0.3271
107,0.759,26.3,24.12,0.463,0.2987,0.6437
21,0.5301,55.06,4.58,0.4249,0.6533,0.5211
106,0.8386,100.72,38.88,0.204,0.6057,0.5892
28,0.3987,28.04,38.52,0.3045,0.3631,0.4561
145,1.0,48.93,27.9,0.1634,0.6416,0.762
158,0.8523,7.35,21.02,0.5653,0.372,0.6553
148,0.6378,21.96,3.48,0.2465,0.4599,0.5491
191,0.9418,49.35,51.96,0.583,0.334,0.7841
182,0.4877,0.33,1.77,0.0259,0.2118,0.3233
122,0.7253,24.03,30.95,0.193,0.2397,0.6016
92,0.894,16.16,4.09,0.2645,0.645,0.7409
38,1.0,11.44,39.86,0.5013,0.7482,0.7729
151,0.4711,2.86,4.26,0.2795,0.4814,0.4865
19,0.6328,59.38,23.08,0.5647,0.3512,0.5171
11,0.4771,79.29,1.2,0.2531,0.5589,0.3508
173,0.8793,5.69,4.92,0.5091,0.3041,0.6493
99,0.7892,19.43,46.4,0.1992,0.2265,0.5979
13,0.8053,4.24,10.18,0.4618,0.7103,0.6611
38,0.4726,9.3,57.28,0.1552,0.6882,0.5168
108,0.6746,40.12,30.18,0.3476,0.4341,0.6831
21,0.4475,33.73,6.8,0.4662,0.4706,0.4064
33,0.6351,22.91,4.45,0.1773,0.4186,0.4489
12,0.6682,27.45,12.31,0.2141,0.6659,0.478
110,0.9277,10.93,16.31,0.2844,0.6637,0.7708
78,0.4481,46.65,57.52,0.323,0.3998,0.5006
107,0.9805,75.38,39.18,0.262,0.1935,0.6579
104,0.794,8.5,31.11,0.8137,0.4861,0.8299
174,0.7927,35.5,20.15,0.4056,0.6348,0.6503
170,0.4237,8.92,13.46,0.4865,0.1397,0.4192
190,0.6924,38.88,61.87,0.4106,0.6914,0.6266
22,0.6108,0.78,44.04,0.1964,0.3775,0.5915
73,0.6444,13.76,1.25,0.455,0.4161,0.5268
35,0.5016,0.47,8.59,0.027,0.2146,0.4606
158,0.5647,36.57,5.2,0.0843,0.9647,0.4658
173,0.4799,0.11,8.59,0.1439,0.4255,0.4586
102,0.6824,14.87,52.91,0.3884,0.5396,0.6281
95,1.0,32.64,30.81,0.0552,0.7595,0.597
165,0.6273,4.68,21.64,0.3841,0.7995,0.6635
58,0.5523,3.59,62.68,0.2418,0.5881,0.6657
4,0.902,20.63,23.91,0.3139,0.4369,0.6305
160,0.6497,21.37,34.31,0.103,0.7801,0.5049
136,0.8575,47.68,34.42,0.3477,0.3437,0.7334
152,0.7544,40.01,13.99,0.1761,0.7631,0.5169
73,1.0,13.35,37.96,0.2716,0.5116,0.6902
140,0.4485,61.31,61.11,0.3515,0.7905,0.4641
94,0.5718,25.23,18.95,0.2154,0.8131,0.5736
83,0.6009,14.99,13.11,0.1829,0.9143,0.6086
137,0.3814,8.32,28.84,0.4901,0.5398,0.5291
100,1.0,40.0,1.62,0.0951,0.1418,0.7242
23,0.4116,26.81,45.58,0.5214,0.437,0.4891
25,0.4719,28.19,10.62,0.2922,0.3345,0.3799
179,0.8145,133.95,9.04,0.1497,0.737,0.4431
20,0.9341,20.4,8.31,0.3472,0.8017,0.6777
19,0.867,4.19,43.78,0.0681,0.1666,0.5962
160,0.5277,22.75,42.98,0.3096,0.5968,0.5519
107,0.7066,13.64,35.68,0.0711,0.8508,0.7521
81,0.5801,16.66,29.49,0.1314,0.4393,0.5782
190,0.6834,38.87,18.51,0.3041,0.3389,0.5791
34,0.7929,3.16,20.88,0.421,0.5824,0.719
161,0.5933,22.12,35.82,0.334,0.6622,0.5831
143,0.6869,5.17,20.96,0.1355,0.6958,0.6391
62,0.9835,25.39,12.43,0.1441,0.882,0.7252
3,0.886,28.51,29.01,0.411,0.5242,0.7579
42,0.5089,7.61,7.38,0.116,0.7415,0.4788
183,0.9819,17.27,0.94,0.2396,0.3746,0.7195
164,0.9561,35.93,11.06,0.232,0.4506,0.7097
63,1.0,96.61,44.98,0.1232,0.6978,0.7482
11,0.7915,32.2,22.95,0.1188,0.4376,0.5817
109,0.6131,46.19,2.35,0.1234,0.6654,0.4987
18,0.4477,90.18,14.38,0.3154,0.6383,0.3695
91,0.7517,15.61,36.91,0.3534,0.4206,0.6228
168,0.7468,46.57,55.08,0.1594,0.2148,0.6168
191,0.8909,1.08,48.62,0.5521,0.4982,0.7604
172,0.595,4.04,17.52,0.0395,0.4771,0.4672
178,0.6244,17.43,41.61,0.2487,0.2794,0.5712
143,0.481,182.41,17.12,0.0889,0.3711,0.2168
0,0.7182,8.22,14.31,0.3423,0.4055,0.6768
124,0.3872,23.9,26.93,0.1603,0.4371,0.4655
97,0.7662,16.12,22.28,0.186,0.9421,0.6952
91,0.3374,27.65,25.16,0.4154,0.9658,0.486
35,0.8005,7.28,6.53,0.4956,0.488,0.5993
12,0.4498,146.84,31.26,0.0775,0.4816,0.336
146,0.6329,44.73,8.76,0.5119,0.9422,0.5674
80,0.293,25.59,35.21,0.4478,0.4162,0.4449
19,0.6402,5.38,42.17,0.3623,0.4046,0.6699
79,0.8833,7.44,14.52,0.5758,0.8851,0.7367
147,0.4985,62.24,42.41,0.1577,0.1491,0.4906
46,0.7002,100.3,17.18,0.3573,0.351,0.4971
184,0.6114,15.46,6.68,0.117,0.8329,0.5026
156,0.3841,24.89,16.03,0.2783,0.7564,0.4207
125,0.8028,10.57,20.93,0.4098,0.4792,0.7288
101,0.5117,2.99,16.58,0.3996,0.2013,0.5614
159,0.8763,44.7,34.98,0.3307,0.2341,0.5998
61,0.7363,20.86,29.87,0.0826,0.0971,0.5027
150,0.8607,5.65,10.67,0.5065,0.6883,0.6376
127,0.7158,11.84,7.3,0.0786,0.4231,0.507
97,0.701,59.79,27.79,0.2953,0.6804,0.5231
36,0.3875,15.87,14.57,0.2354,0.5724,0.5185
2,0.9708,10.22,8.81,0.151,0.2676,0.6459
43,0.6526,26.24,32.19,0.2535,0.4245,0.5108
138,0.3054,19.84,3.79,0.0314,0.0886,0.2896
26,0.4331,12.36,21.63,0.0884,0.8328,0.4872
137,0.8967,2.69,7.86,0.2689,0.4975,0.6232
166,0.6251,2.58,4.68,0.1733,0.1581,0.4621
136,0.7073,51.93,21.93,0.1184,0.5273,0.5112
68,0.5853,25.23,51.0,0.3882,0.3906,0.5755
57,0.8235,5.34,2.34,0.2988,0.1953,0.5781
51,0.5214,49.62,32.54,0.4659,0.7265,0.4824
18,0.5363,2.19,31.37,0.3044,0.2619,0.5427
33,0.7308,10.13,10.97,0.3547,0.4548,0.5829
150,0.3933,25.15,32.58,0.2082,0.3847,0.4729
17,0.3425,15.44,25.54,0.5271,0.5225,0.4354
48,0.7021,22.14,16.5,0.1169,0.481,0.5099
141,0.5156,49.54,7.5,0.1048,0.2253,0.3823
139,0.8213,81.48,41.74,0.2218,0.7624,0.629
67,0.467,21.9,8.18,0.3821,0.7249,0.6176
51,0.4378,19.58,40.26,0.4175,0.4007,0.5644
150,0.2964,46.67,26.96,0.2407,0.064,0.365
23,0.7582,98.73,17.56,0.0113,0.3471,0.5033
177,0.4549,36.75,38.48,0.3606,0.6246,0.515
69,0.3148,39.01,10.3,0.1613,0.5864,0.3622
198,0.6127,13.05,13.29,0.1208,0.3154,0.5257
77,0.7147,14.27,21.46,0.2784,0.5545,0.6272
62,0.5973,4.91,10.6,0.2473,0.8267,0.611
104,0.4012,34.27,9.63,0.3227,0.2325,0.3462
77,0.5037,17.62,7.62,0.4106,0.1734,0.4936
171,0.379,19.75,5.5,0.2756,0.2962,0.3797
62,0.5792,27.12,27.45,0.4099,0.1822,0.4858
84,0.3632,58.29,11.0,0.1668,0.1466,0.2434
62,0.5967,10.84,14.42,0.4875,0.8112,0.6056
184,0.9504,65.06,40.86,0.5879,0.8124,0.7532
185,0.79,12.15,10.88,0.1447,0.2614,0.5472
146,0.4872,24.01,49.86,0.3122,0.7079,0.471
3,0.2124,52.96,19.06,0.061,0.6352,0.3712
58,0.6323,47.39,19.12,0.3724,0.9023,0.4842
40,0.627,0.93,13.18,0.4273,0.3203,0.4834
92,0.4649,33.72,40.13,0.1185,0.1874,0.4934
111,0.9178,0.63,8.95,0.5589,0.4749,0.6793
135,0.3803,50.79,9.81,0.0741,0.8484,0.4029
174,0.5139,12.1,42.84,0.411,0.9301,0.5754
105,0.8311,16.52,13.12,0.1406,0.3017,0.586
6,0.5683,62.2,1.1,0.125,0.3134,0.3956
57,0.9593,7.04,5.49,0.3932,0.2227,0.6966
46,0.4801,24.3,50.78,0.171,0.8751,0.4866
46,0.7059,46.15,4.44,0.3764,0.1957,0.5489
41,0.7957,4.46,15.27,0.1828,0.7142,0.6117
76,0.6107,1.36,7.7,0.5644,0.7398,0.6023
60,0.5625,29.22,31.37,0.3452,0.1573,0.4767
25,0.8468,2.5,30.56,0.1794,0.1835,0.6242
197,0.5687,27.7,5.35,0.142,0.6979,0.4917
119,0.4303,51.43,25.75,0.7472,0.8188,0.4794
99,0.4238,52.91,26.52,0.1034,0.2614,0.4956
121,0.4008,11.52,6.25,0.2623,0.381,0.4072
153,0.6912,122.26,26.59,0.2525,0.4308,0.4892
97,0.249,0.09,42.07,0.3759,0.302,0.4101
69,0.7968,11.23,6.73,0.5247,0.4239,0.6318
44,0.4682,21.71,10.62,0.3959,0.0743,0.4004
41,0.6628,36.82,25.65,0.5739,0.464,0.5817
196,0.4271,9.04,20.9,0.026,0.2206,0.4611
126,0.8247,4.6,38.62,0.238,0.2951,0.7079
84,0.9727,0.86,5.83,0.311,0.8123,0.6969
171,0.8707,83.82,50.56,0.1764,0.5977,0.6011
184,0.754,21.93,31.79,0.057,0.3664,0.535
166,0.4945,4.07,8.73,0.1502,0.4557,0.465
32,0.6295,18.21,40.13,0.4159,0.2126,0.622
8,0.5517,10.28,5.9,0.2497,0.6216,0.5214
159,0.4289,146.76,29.57,0.4136,0.4179,0.3602
1,0.2981,3.22,35.7,0.1892,0.3697,0.3856
190,0.6327,7.93,18.77,0.5187,0.737,0.616
35,0.5234,27.5,57.18,0.3581,0.5815,0.5825
4,0.6054,27.08,6.68,0.4444,0.8236,0.5095
196,0.4499,58.82,16.39,0.3163,0.698,0.3858
60,0.7923,2.29,38.17,0.0558,0.5775,0.7122
146,0.8808,27.23,10.55,0.2212,0.7022,0.6027
163,0.3257,16.68,1.04,0.1869,0.9294,0.3999
171,0.4718,36.69,23.84,0.1656,0.4691,0.4505
157,0.7961,137.66,22.84,0.56,0.3769,0.5484
91,0.7154,25.9,34.79,0.2612,0.3588,0.5528
57,0.505,27.99,32.6,0.3218,0.6281,0.497
66,0.8278,69.48,15.08,0.098,0.469,0.5017
10,0.3941,15.45,35.97,0.1439,0.2285,0.4186
25,0.6599,32.12,12.56,0.1222,0.6024,0.5446
84,0.8994,20.39,74.41,0.2076,0.2269,0.8137
24,0.5154,6.83,0.61,0.1863,0.5928,0.4468
164,0.6727,5.99,45.81,0.4952,0.7404,0.6571
92,0.5792,18.0,16.46,0.2517,0.8439,0.5384
69,0.8029,25.9,23.65,0.1655,0.8825,0.6503
75,0.3458,27.83,17.55,0.1977,0.7276,0.4569
119,0.6545,24.59,20.3,0.2951,0.3587,0.608
181,0.8529,3.14,27.15,0.2044,0.4119,0.6786
103,0.432,0.01,14.07,0.2818,0.0977,0.3668
77,0.8607,17.06,19.87,0.4052,0.7305,0.6112
60,0.5375,3.53,46.69,0.1263,0.3394,0.5008
134,0.9354,24.6,20.16,0.3813,0.1837,0.7134
190,0.3748,67.38,45.7,0.2565,0.7946,0.4573
149,0.4636,44.13,28.46,0.2853,0.4411,0.4302
70,0.5696,61.82,22.07,0.1303,0.6899,0.4498
110,0.48,34.54,42.59,0.252,0.4066,0.4438
194,0.5494,0.22,54.9,0.5692,0.598,0.59
83,0.5823,12.13,19.75,0.2348,0.5879,0.4898
59,0.4517,24.86,28.72,0.2033,0.8935,0.4819
77,0.9204,52.51,2.56,0.5542,0.7903,0.7195
148,0.7946,40.56,36.4,0.2833,0.1962,0.6309
126,0.2945,8.18,33.49,0.2109,0.6808,0.3999
47,0.6518,56.65,17.79,0.5034,0.3803,0.6133
157,0.699,9.03,33.08,0.2554,0.8155,0.6562
154,0.9324,1.39,18.06,0.1726,0.4673,0.6111
131,0.4756,3.6,34.95,0.233,0.4253,0.5332
37,0.5728,5.85,24.92,0.1798,0.7621,0.5506
135,0.7818,21.68,24.03,0.1584,0.7023,0.5214
11,0.6634,34.42,65.82,0.2818,0.5802,0.5809
36,0.6409,7.37,56.48,0.0763,0.4398,0.5811
199,0.7602,19.56,22.27,0.4676,0.6956,0.576
180,0.9015,38.87,7.26,0.0846,0.5113,0.6231
57,0.5515,5.73,7.91,0.4676,0.4359,0.5831
172,0.7724,50.29,20.04,0.2197,0.7244,0.541
122,0.8989,21.53,30.93,0.2668,0.2629,0.6616
149,0.8547,14.98,28.87,0.1823,0.598,0.6588
60,0.7039,8.75,46.69,0.3586,0.8333,0.6654
53,0.8477,11.28,24.8,0.3957,0.2424,0.6315
107,0.4518,4.35,46.23,0.4017,0.1747,0.5256
53,0.8988,55.61,2.08,0.1922,0.1662,0.6647
130,0.5139,7.47,23.11,0.1325,0.5449,0.4988
58,0.8739,7.4,51.55,0.4015,0.6549,0.7506
161,0.9907,73.17,43.34,0.4492,0.4504,0.7584
74,0.4988,6.39,6.06,0.2772,0.6051,0.4961
146,0.4168,17.22,46.07,0.2149,0.478,0.5248
149,0.3993,14.01,25.36,0.0839,0.3705,0.4544
154,0.4996,64.64,46.51,0.4267,0.382,0.4186
164,0.9268,50.98,8.37,0.2506,0.9082,0.5403
177,0.9845,1.69,11.05,0.1344,0.1701,0.6471
157,1.0,27.45,17.85,0.3303,0.8481,0.6646
44,0.7814,75.87,2.79,0.2757,0.7996,0.6073
7,0.8287,4.0,7.91,0.3708,0.3715,0.6865
196,0.8956,6.2,28.19,0.3165,0.5418,0.6813
42,0.6907,105.93,32.11,0.1295,0.0745,0.4279
139,0.8648,108.8,45.16,0.0412,0.5376,0.5657
35,0.3519,27.9,25.74,0.0691,0.4593,0.3579
189,0.6854,40.42,2.85,0.4089,0.7568,0.57
125,0.827,4.42,28.05,0.2012,0.0794,0.6216
13,0.9818,41.02,16.68,0.1895,0.6904,0.7027
3,0.5321,39.46,66.34,0.0691,0.7225,0.5698
124,0.5336,11.57,37.05,0.3091,0.4499,0.4761
19,0.592,58.12,5.5,0.4908,0.6293,0.4662
169,0.8522,45.75,2.61,0.1685,0.7831,0.593
111,0.8911,20.29,59.65,0.3302,0.5621,0.7296
154,0.6718,37.43,44.92,0.1208,0.3604,0.5088
186,0.746,4.21,25.65,0.1374,0.798,0.6686
19,0.4383,21.4,35.67,0.4125,0.7634,0.5324
68,0.7184,12.81,74.58,0.2697,0.1514,0.6563
165,0.4351,25.29,14.16,0.4123,0.8167,0.5086
95,0.8469,0.58,14.8,0.2079,0.429,0.6596
29,0.5868,37.35,17.81,0.222,0.1635,0.4389
105,0.6127,91.84,30.8,0.3675,0.6421,0.4642
64,0.4714,37.25,4.04,0.2182,0.1009,0.4183
91,0.9119,22.08,1.01,0.1174,0.4348,0.6145
43,0.5108,22.25,34.55,0.0792,0.5622,0.4568
172,0.7773,49.32,39.3,0.3667,0.0752,0.6009
193,0.3897,32.9,26.88,0.613,0.6466,0.5055
116,0.9069,29.81,21.64,0.162,0.6742,0.6174
77,0.793,100.41,37.55,0.2223,0.5964,0.6088
